PAYERGROUPCODE,STATECODE,MONTHUID,PMPM,PMPM_FORECAST,PMPM_FORECAST_LOWER,PMPM_FORECAST_UPPER,PMPM_FORECAST_MAE,MODEL
Commercial,DC,2020-01,,274.267160361,225.59787712,326.26731395,14.760548982,PROPHET
Commercial,DC,2020-02,,274.857018095,224.612601405,322.785155489,14.760548982,PROPHET
Commercial,DE,2019-01,319.507025899,313.371784625,284.35987762,340.490724907,37.190751867,PROPHET
Commercial,DE,2019-02,295.876029946,308.202162189,282.36249279,336.789673198,37.190751867,PROPHET
Commercial,DE,2019-03,322.696033859,303.532826075,277.559277722,329.840562961,37.190751867,PROPHET
Commercial,DE,2019-04,298.045119895,298.363204141,272.010157282,328.597529673,37.190751867,PROPHET
Commercial,DE,2019-05,293.158398249,293.36034456,266.112795611,320.426526021,37.190751867,PROPHET
Commercial,DE,2019-06,264.816733441,288.190723215,259.343042735,314.945099162,37.190751867,PROPHET
Commercial,DE,2019-07,320.003104416,283.187863879,256.398369454,310.827685259,37.190751867,PROPHET
Commercial,DE,2019-08,240.504541222,278.018242864,249.023333731,305.477791131,37.190751867,PROPHET
Commercial,DE,2019-09,249.862520717,272.848621806,245.353190298,299.166923017,37.190751867,PROPHET
Commercial,DE,2019-10,300.464391678,267.845762751,240.179670549,293.948880488,37.190751867,PROPHET
Commercial,DE,2019-11,259.282701393,262.676141727,233.134367019,291.074926423,37.190751867,PROPHET
Commercial,DE,2019-12,263.168253679,257.673282672,228.129086353,285.080190861,37.190751867,PROPHET
Commercial,DE,2020-01,,252.503661649,225.690191402,279.989905033,37.190751867,PROPHET
Commercial,DE,2020-02,,247.334040626,220.344666866,274.835709119,37.190751867,PROPHET
Commercial,FL,2019-01,217.636224385,223.260227556,212.13108737,234.959374839,17.381906861,PROPHET
Commercial,FL,2019-02,213.821772542,222.425529314,211.46172021,233.054641384,17.381906861,PROPHET
Commercial,FL,2019-03,229.117909708,221.671608316,210.960988576,233.449711535,17.381906861,PROPHET
Commercial,FL,2019-04,224.703060899,220.836910064,209.420572876,232.505417644,17.381906861,PROPHET
Commercial,FL,2019-05,229.069849245,220.029137555,208.847756876,230.956187396,17.381906861,PROPHET
Commercial,FL,2019-06,210.972265418,219.194439299,207.913890834,230.137156314,17.381906861,PROPHET
Commercial,FL,2019-07,221.03797779,218.386666794,207.811825922,229.243748585,17.381906861,PROPHET
Commercial,FL,2019-08,218.791256508,217.551968543,206.204761278,228.43595842,17.381906861,PROPHET
Commercial,FL,2019-09,211.110307019,216.716861783,205.357899995,227.253441894,17.381906861,PROPHET
Commercial,FL,2019-10,236.291237983,215.908693947,204.864184451,226.624309837,17.381906861,PROPHET
Commercial,FL,2019-11,207.686931004,215.073587184,203.494743447,226.67460772,17.381906861,PROPHET
Commercial,FL,2019-12,205.093848451,214.265419348,202.955199496,225.576500887,17.381906861,PROPHET
Commercial,FL,2020-01,,213.430312585,201.481027588,224.821049802,17.381906861,PROPHET
Commercial,FL,2020-02,,212.595205821,200.545117927,223.717151808,17.381906861,PROPHET
Commercial,GA,2019-01,369.418287422,362.0984117,343.778710953,380.047474558,7.272086736,PROPHET
Commercial,GA,2019-02,350.350643114,365.915259918,347.479561669,384.887748661,7.272086736,PROPHET
Commercial,GA,2019-03,381.78481232,369.362735719,350.855367683,388.411043263,7.272086736,PROPHET
Commercial,GA,2019-04,379.14330321,373.179583919,354.461061866,391.95294651,7.272086736,PROPHET
Commercial,GA,2019-05,386.666191782,376.873307976,358.707336428,397.108170362,7.272086736,PROPHET
Commercial,GA,2019-06,361.020429938,380.690156173,362.667338203,400.088856093,7.272086736,PROPHET
Commercial,GA,2019-07,382.129167587,384.383880226,365.770287744,403.119152199,7.272086736,PROPHET
Commercial,GA,2019-08,383.960519757,388.20072842,369.162732731,407.105558654,7.272086736,PROPHET
Commercial,GA,2019-09,371.626218725,392.017576641,374.086803446,412.463953405,7.272086736,PROPHET
Commercial,GA,2019-10,427.591885669,395.711300729,377.267041876,414.960954647,7.272086736,PROPHET
Commercial,GA,2019-11,389.649957421,399.528148954,380.778459783,417.915574282,7.272086736,PROPHET
Commercial,GA,2019-12,408.175317809,403.221873043,384.962052972,422.274659453,7.272086736,PROPHET
Commercial,GA,2020-01,,407.038721268,388.01906975,425.626135993,7.272086736,PROPHET
Commercial,GA,2020-02,,410.855569493,391.985145574,428.839426099,7.272086736,PROPHET
Commercial,HI,2019-01,762.664143706,790.140748905,700.467703512,874.18159587,154.774241635,PROPHET
Commercial,HI,2019-02,712.676869565,779.634976452,686.684441154,868.008367912,154.774241635,PROPHET
Commercial,HI,2019-03,843.731477398,770.145891649,678.704524455,857.343213915,154.774241635,PROPHET
Commercial,HI,2019-04,718.173019337,759.6401192,669.940238346,846.277187397,154.774241635,PROPHET
Commercial,HI,2019-05,769.819474708,749.473242627,657.700283813,833.641632525,154.774241635,PROPHET
Commercial,HI,2019-06,648.372019608,738.967470164,651.188207211,825.565683194,154.774241635,PROPHET
Commercial,HI,2019-07,845.149162465,728.800593598,647.617978548,817.466066342,154.774241635,PROPHET
Commercial,HI,2019-08,765.946819607,718.294819989,623.953806912,808.548687762,154.774241635,PROPHET
Commercial,HI,2019-09,796.392183744,707.789046378,616.535889869,794.998217494,154.774241635,PROPHET
Commercial,HI,2019-10,725.083241838,697.622168669,608.279493536,791.537736346,154.774241635,PROPHET
Commercial,HI,2019-11,630.443104547,687.116395035,602.952108317,776.159766602,154.774241635,PROPHET
Commercial,HI,2019-12,586.363642961,676.949517325,592.966187988,767.511430071,154.774241635,PROPHET
Commercial,HI,2020-01,,666.443743692,577.211066102,753.510378068,154.774241635,PROPHET
Commercial,HI,2020-02,,655.937970058,565.330752051,741.283519367,154.774241635,PROPHET
Commercial,IA,2019-01,263.596413668,247.18234529,215.930238289,279.667002362,19.489525956,PROPHET
Commercial,IA,2019-02,231.227881863,249.912559766,219.641683756,283.934569041,19.489525956,PROPHET
Commercial,IA,2019-03,270.94810937,252.378559936,219.95630962,284.882231035,19.489525956,PROPHET
Commercial,IA,2019-04,264.647027557,255.108774346,222.913565085,284.174025763,19.489525956,PROPHET
Commercial,IA,2019-05,278.003405723,257.750917295,226.840419717,289.457204764,19.489525956,PROPHET
Commercial,IA,2019-06,222.881990304,260.4811316,227.291947928,291.953271863,19.489525956,PROPHET
Commercial,IA,2019-07,221.806040203,263.123274484,231.389879868,294.977754281,19.489525956,PROPHET
Commercial,IA,2019-08,279.512705889,265.853488744,236.675562414,296.870189202,19.489525956,PROPHET
Commercial,IA,2019-09,251.523295917,268.58370298,236.250800408,297.757126793,19.489525956,PROPHET
Commercial,IA,2019-10,305.956290305,271.225845826,240.750562081,300.146749622,19.489525956,PROPHET
Commercial,IA,2019-11,255.284725305,273.956060099,242.250150079,308.131627449,19.489525956,PROPHET
Commercial,IA,2019-12,296.551072318,276.598202945,245.238219231,307.679660433,19.489525956,PROPHET
Commercial,IA,2020-01,,279.328417219,246.593666707,309.525156712,19.489525956,PROPHET
Commercial,IA,2020-02,,282.058631493,248.676126801,311.48849602,19.489525956,PROPHET
Commercial,ID,2019-01,247.033976989,255.987498503,210.267744336,303.649917912,36.428376322,PROPHET
Commercial,ID,2019-02,224.614096927,252.068047972,210.533096105,294.744610053,36.428376322,PROPHET
Commercial,ID,2019-03,208.719968587,248.52789911,203.856556165,291.835075048,36.428376322,PROPHET
Commercial,ID,2019-04,273.876716808,244.608448591,200.280220116,286.343621412,36.428376322,PROPHET
Commercial,ID,2019-05,258.976318513,240.815431961,198.690466207,285.197537542,36.428376322,PROPHET
Commercial,ID,2019-06,231.883422297,236.895981449,192.930442247,281.509984825,36.428376322,PROPHET
Commercial,ID,2019-07,261.779320795,233.102964821,190.732741876,276.924330726,36.428376322,PROPHET
Commercial,ID,2019-08,260.124395354,229.183514301,184.474294574,275.299686844,36.428376322,PROPHET
Commercial,ID,2019-09,241.253935071,225.264063782,179.569106068,269.501631782,36.428376322,PROPHET
Commercial,ID,2019-10,268.030535879,221.47104714,180.618989206,265.269711003,36.428376322,PROPHET
Commercial,ID,2019-11,209.250138225,217.55159661,173.074092963,261.716064948,36.428376322,PROPHET
Commercial,ID,2019-12,133.853871241,213.758579968,170.473879217,261.046228043,36.428376322,PROPHET
Commercial,ID,2020-01,,209.839129439,168.355945755,254.876398332,36.428376322,PROPHET
Commercial,ID,2020-02,,205.919678909,161.909781974,247.455995745,36.428376322,PROPHET
Commercial,IL,2019-01,376.254131756,388.183206288,372.846508654,404.660935313,14.751127675,PROPHET
Commercial,IL,2019-02,367.75227432,385.33128973,369.057206268,401.455001009,14.751127675,PROPHET
Commercial,IL,2019-03,394.722698604,382.755365108,365.714507552,399.190470062,14.751127675,PROPHET
Commercial,IL,2019-04,393.924078523,379.903448529,364.201161111,395.384982753,14.751127675,PROPHET
Commercial,IL,2019-05,395.222655874,377.141402532,361.003962962,393.334132151,14.751127675,PROPHET
Commercial,IL,2019-06,369.518160117,374.282246371,358.189166716,391.591721516,14.751127675,PROPHET
Commercial,IL,2019-07,374.106392029,371.513674715,355.336202223,388.181474232,14.751127675,PROPHET
Commercial,IL,2019-08,368.990087012,368.652817326,352.856056115,384.625144784,14.751127675,PROPHET
Commercial,IL,2019-09,351.584373906,365.791959908,349.273877914,382.200861097,14.751127675,PROPHET
Commercial,IL,2019-10,379.328100778,363.023388191,347.142782421,379.710881994,14.751127675,PROPHET
Commercial,IL,2019-11,343.170567806,360.162530751,345.576436279,376.204833423,14.751127675,PROPHET
Commercial,IL,2019-12,359.519783118,357.393959035,341.285761353,372.494288409,14.751127675,PROPHET
Commercial,IL,2020-01,,354.533101595,339.711906864,370.814019498,14.751127675,PROPHET
Commercial,IL,2020-02,,351.672244155,335.983999631,368.281796763,14.751127675,PROPHET
Commercial,IN,2019-01,305.696578657,296.520064543,286.424368637,307.508273119,8.710250086,PROPHET
Commercial,IN,2019-02,287.464299187,296.490750733,285.637962742,307.242777436,8.710250086,PROPHET
Commercial,IN,2019-03,295.930409779,296.464273741,286.613706661,307.409432833,8.710250086,PROPHET
Commercial,IN,2019-04,302.018496122,296.434959921,286.947184881,306.793813573,8.710250086,PROPHET
Commercial,IN,2019-05,297.99363451,296.406591715,286.367984573,305.793915378,8.710250086,PROPHET
Commercial,IN,2019-06,278.924840273,296.377277898,286.687049509,306.759542319,8.710250086,PROPHET
Commercial,IN,2019-07,296.749743407,296.348909716,286.140753533,306.826800083,8.710250086,PROPHET
Commercial,IN,2019-08,308.647425546,296.319595948,286.201214889,306.762634942,8.710250086,PROPHET
Commercial,IN,2019-09,296.042937332,296.290282159,285.230873305,305.883767437,8.710250086,PROPHET
Commercial,IN,2019-10,296.843743801,296.261913981,286.101019662,306.46064256,8.710250086,PROPHET
Commercial,IN,2019-11,287.587062362,296.232600197,286.606282689,306.58877331,8.710250086,PROPHET
Commercial,IN,2019-12,302.397091463,296.204232019,286.261180684,306.17303642,8.710250086,PROPHET
Commercial,IN,2020-01,,296.174918235,286.298097619,306.675032158,8.710250086,PROPHET
Commercial,IN,2020-02,,296.145604451,285.203331597,306.010817986,8.710250086,PROPHET
Commercial,KS,2019-01,281.577482064,278.568120624,261.983649084,294.320947467,29.207014659,PROPHET
Commercial,KS,2019-02,263.986800322,280.76575095,265.018156534,297.200778788,29.207014659,PROPHET
Commercial,KS,2019-03,298.753730159,282.750707387,267.135622405,300.555453921,29.207014659,PROPHET
Commercial,KS,2019-04,299.29895859,284.948337748,269.266198583,300.650568379,29.207014659,PROPHET
Commercial,KS,2019-05,297.53377498,287.075076816,270.584351394,302.67842967,29.207014659,PROPHET
Commercial,KS,2019-06,265.879149411,289.272707205,273.98390606,305.262246317,29.207014659,PROPHET
Commercial,KS,2019-07,284.70200362,291.39944629,273.821217617,308.264180224,29.207014659,PROPHET
Commercial,KS,2019-08,282.542117856,293.597077444,277.884051172,308.858574445,29.207014659,PROPHET
Commercial,KS,2019-09,288.250167504,295.794710463,280.853855102,312.43060127,29.207014659,PROPHET
Commercial,KS,2019-10,313.924776081,297.921452108,283.267598196,314.216584381,29.207014659,PROPHET
Commercial,KS,2019-11,298.833960597,300.119085141,284.231527068,316.573730231,29.207014659,PROPHET
Commercial,KS,2019-12,307.915430561,302.245826786,285.606770343,318.959682919,29.207014659,PROPHET
Commercial,KS,2020-01,,304.443459819,288.47389624,320.87704287,29.207014659,PROPHET
Commercial,KS,2020-02,,306.641092852,290.465105655,323.47426721,29.207014659,PROPHET
Commercial,KY,2019-01,363.335750045,348.626384312,328.030707663,368.908885459,13.515931486,PROPHET
Commercial,KY,2019-02,358.594336573,347.498123504,327.595870654,369.209367567,13.515931486,PROPHET
Commercial,KY,2019-03,348.347920718,346.479049224,326.378876288,366.317098545,13.515931486,PROPHET
Commercial,KY,2019-04,338.82419031,345.35078835,324.621736816,364.709509188,13.515931486,PROPHET
Commercial,KY,2019-05,341.956831112,344.258922945,322.877612472,365.626778609,13.515931486,PROPHET
Commercial,KY,2019-06,310.895596966,343.130954773,323.586038,364.352699517,13.515931486,PROPHET
Commercial,KY,2019-07,335.049466211,342.03937277,322.667238599,362.312518791,13.515931486,PROPHET
Commercial,KY,2019-08,350.051866615,340.926046072,321.472158013,362.447626673,13.515931486,PROPHET
Commercial,KY,2019-09,317.442301488,339.812719504,320.14582403,360.631957912,13.515931486,PROPHET
Commercial,KY,2019-10,361.474332298,338.738299108,320.269096723,359.749237004,13.515931486,PROPHET
Commercial,KY,2019-11,330.093487324,337.628064699,318.039061324,357.073955505,13.515931486,PROPHET
Commercial,KY,2019-12,355.111215317,336.553644304,315.922898314,357.095337662,13.515931486,PROPHET
Commercial,KY,2020-01,,335.443409895,315.217462614,356.095016409,13.515931486,PROPHET
Commercial,KY,2020-02,,334.333175486,315.532867131,354.469455149,13.515931486,PROPHET
Commercial,LA,2019-01,288.214848065,300.583390931,279.866986126,320.688152692,2.950380205,PROPHET
Commercial,LA,2019-02,317.642756947,302.248201332,281.547918837,321.381392172,2.950380205,PROPHET
Commercial,LA,2019-03,318.163581191,303.751901039,283.836389518,326.842479082,2.950380205,PROPHET
Commercial,LA,2019-04,318.7676397,305.416711423,287.435151849,326.896080401,2.950380205,PROPHET
Commercial,LA,2019-05,292.349359537,307.02781824,285.474657208,328.746230773,2.950380205,PROPHET
Commercial,LA,2019-06,284.478734319,308.69262861,287.351671643,328.927670915,2.950380205,PROPHET
Commercial,LA,2019-07,303.821025469,310.303744779,288.44688793,331.071463859,2.950380205,PROPHET
Commercial,LA,2019-08,323.494633553,311.968564826,291.005928176,331.772376081,2.950380205,PROPHET
Commercial,LA,2019-09,289.505044064,313.633384879,293.102382418,333.917030709,2.950380205,PROPHET
Commercial,LA,2019-10,343.236930251,315.24450106,295.488029534,335.992293522,2.950380205,PROPHET
Commercial,LA,2019-11,313.574681756,316.909321112,296.236506705,336.680738309,2.950380205,PROPHET
Commercial,LA,2019-12,321.076906841,318.520437293,298.572923,337.875074487,2.950380205,PROPHET
Commercial,LA,2020-01,,320.185257345,300.145041724,341.058110114,2.950380205,PROPHET
Commercial,LA,2020-02,,321.850077398,300.672844821,342.03544934,2.950380205,PROPHET
Commercial,MA,2019-01,505.310971885,486.476716129,452.842877232,519.657517283,37.161403892,PROPHET
Commercial,MA,2019-02,450.312786151,481.835643981,448.49057184,512.872666179,37.161403892,PROPHET
Commercial,MA,2019-03,494.687238255,477.643707841,445.111604576,511.5263192,37.161403892,PROPHET
Commercial,MA,2019-04,474.213085925,473.002635681,438.994985573,504.5879024,37.161403892,PROPHET
Commercial,MA,2019-05,468.221988136,468.511275518,436.923227525,502.639921096,37.161403892,PROPHET
Commercial,MA,2019-06,443.344994525,463.870203355,430.786501358,497.377901498,37.161403892,PROPHET
Commercial,MA,2019-07,445.075429989,459.378843189,427.472758308,492.858717754,37.161403892,PROPHET
Commercial,MA,2019-08,474.92974308,454.737771002,422.477117641,486.349321744,37.161403892,PROPHET
Commercial,MA,2019-09,430.928678154,450.096698823,419.062097416,480.966919398,37.161403892,PROPHET
Commercial,MA,2019-10,509.583368163,445.605338647,412.195257692,479.074484667,37.161403892,PROPHET
Commercial,MA,2019-11,430.570515462,440.964266465,407.225520785,472.041617008,37.161403892,PROPHET
Commercial,MA,2019-12,411.726521767,436.472906289,404.411379247,469.118802615,37.161403892,PROPHET
Commercial,MA,2020-01,,431.831834107,398.86025434,461.011635344,37.161403892,PROPHET
Commercial,MA,2020-02,,427.190761925,395.021190751,459.879813996,37.161403892,PROPHET
Commercial,MD,2019-01,266.157379661,249.676784965,227.79125432,271.684750019,11.883048097,PROPHET
Commercial,MD,2019-02,247.703503642,251.028787349,228.658542117,273.890756536,11.883048097,PROPHET
Commercial,MD,2019-03,272.029015933,252.249950766,229.16436417,271.443566627,11.883048097,PROPHET
Commercial,MD,2019-04,235.844948425,253.601953136,232.808387721,274.936008025,11.883048097,PROPHET
Commercial,MD,2019-05,254.102183824,254.910342578,235.448003544,277.485116687,11.883048097,PROPHET
Commercial,MD,2019-06,233.116013614,256.262345147,234.634322389,277.728694767,11.883048097,PROPHET
Commercial,MD,2019-07,238.715801028,257.570734965,238.091677438,280.241123053,11.883048097,PROPHET
Commercial,MD,2019-08,256.328458718,258.922737761,236.806110003,280.116349199,11.883048097,PROPHET
Commercial,MD,2019-09,256.028803736,260.274740594,240.045944025,281.456018602,11.883048097,PROPHET
Commercial,MD,2019-10,295.673406319,261.583130429,240.086618093,283.60796792,11.883048097,PROPHET
