MONTHS,ACTIVE_MEMBERS,STATECODE,LOB
2020-03,6,LA,Medicaid
2020-03,76523,LA,Medicare
2020-03,29377,MA,Commercial
2020-03,371,MA,Medicaid
2020-03,1677,MA,Medicare
2020-03,17199,MD,Commercial
2020-03,21,MD,Medicaid
2020-03,53713,MD,Medicare
2020-03,24106,ME,Commercial
2020-03,322,ME,Medicaid
2020-03,27,ME,Medicare
2020-03,288356,MI,Commercial
2020-03,610,MI,Medicaid
2020-03,57201,MI,Medicare
2020-03,15243,MN,Commercial
2020-03,21,MN,Medicaid
2020-03,432,MN,Medicare
2020-03,65354,MO,Commercial
2020-03,6,MO,Medicaid
2020-03,31206,MO,Medicare
2020-03,13146,MS,Commercial
2020-03,1,MS,Medicaid
2020-03,13086,MS,Medicare
2020-03,16866,MT,Commercial
2020-03,47,MT,Medicaid
2020-03,38,MT,Medicare
2020-03,46431,NC,Commercial
2020-03,16,NC,Medicaid
2020-03,524,NC,Medicare
2020-03,3189,ND,Commercial
2020-03,1,ND,Medicaid
2020-03,35,ND,Medicare
2020-03,7549,NE,Commercial
2020-03,1,NE,Medicaid
2020-03,6577,NE,Medicare
2020-03,14797,NH,Commercial
2020-03,235,NH,Medicaid
2020-03,6721,NH,Medicare
2020-03,151765,NJ,Commercial
2020-03,615,NJ,Medicaid
2020-03,77652,NJ,Medicare
2020-03,26717,NM,Commercial
2020-03,320,NM,Medicaid
2020-03,27068,NM,Medicare
2020-03,17656,NV,Commercial
2020-03,2,NV,Medicaid
2020-03,20931,NV,Medicare
2020-03,138719,NY,Commercial
2020-03,135,NY,Medicaid
2020-03,127811,NY,Medicare
2020-03,144592,OH,Commercial
2020-03,406,OH,Medicaid
2020-03,27239,OH,Medicare
2020-03,61499,OK,Commercial
2020-03,65,OK,Medicaid
2020-03,202,OK,Medicare
2020-03,14628,OR,Commercial
2020-03,69,OR,Medicaid
2020-03,2377,OR,Medicare
2020-03,78311,PA,Commercial
2020-03,7554,PA,Medicaid
2020-03,85318,PA,Medicare
2020-03,10519,PR,Commercial
2020-03,1,PR,Medicaid
2020-03,72,PR,Medicare
2020-03,3822,RI,Commercial
2020-03,2,RI,Medicaid
2020-03,350,RI,Medicare
2020-03,24306,SC,Commercial
2020-03,5,SC,Medicaid
2020-03,66345,SC,Medicare
2020-03,3772,SD,Commercial
2020-03,2,SD,Medicaid
2020-03,41,SD,Medicare
2020-03,36073,TN,Commercial
2020-03,88,TN,Medicaid
2020-03,40067,TN,Medicare
2020-03,469402,TX,Commercial
2020-03,315,TX,Medicaid
2020-03,247722,TX,Medicare
2020-03,11336,UT,Commercial
2020-03,7,UT,Medicaid
2020-03,203,UT,Medicare
2020-03,151177,VA,Commercial
2020-03,49,VA,Medicaid
2020-03,82766,VA,Medicare
2020-03,1583,VT,Commercial
2020-03,8,VT,Medicaid
2020-03,11,VT,Medicare
2020-03,40430,WA,Commercial
2020-03,9,WA,Medicaid
2020-03,28941,WA,Medicare
2020-03,57193,WI,Commercial
2020-03,8157,WI,Medicaid
2020-03,18566,WI,Medicare
2020-03,8111,WV,Commercial
2020-03,1,WV,Medicaid
2020-03,22471,WV,Medicare
2020-03,3207,WY,Commercial
2020-03,16,WY,Medicare
2020-03,11515,,Commercial
2020-03,1,,Medicaid
2020-03,1381,,Medicare
2020-04,1773,AK,Commercial
2020-04,24,AK,Medicare
2020-04,20581,AL,Commercial
2020-04,6,AL,Medicaid
2020-04,212,AL,Medicare
2020-04,10726,AR,Commercial
2020-04,1563,AR,Medicare
2020-04,26477,AZ,Commercial
2020-04,95,AZ,Medicaid
2020-04,46181,AZ,Medicare
2020-04,354027,CA,Commercial
2020-04,36,CA,Medicaid
2020-04,425100,CA,Medicare
2020-04,49759,CO,Commercial
2020-04,293,CO,Medicaid
2020-04,24125,CO,Medicare
2020-04,43212,CT,Commercial
2020-04,26,CT,Medicaid
2020-04,1555,CT,Medicare
2020-04,1933,DC,Commercial
2020-04,5,DC,Medicaid
2020-04,15016,DC,Medicare
2020-04,4534,DE,Commercial
2020-04,1,DE,Medicaid
2020-04,5511,DE,Medicare
2020-04,215386,FL,Commercial
2020-04,324,FL,Medicaid
2020-04,259481,FL,Medicare
2020-04,138156,GA,Commercial
2020-04,10,GA,Medicaid
2020-04,86118,GA,Medicare
2020-04,1711,HI,Commercial
2020-04,2,HI,Medicaid
2020-04,7083,HI,Medicare
2020-04,13186,IA,Commercial
2020-04,5,IA,Medicaid
2020-04,46636,IA,Medicare
2020-04,34516,ID,Commercial
2020-04,414,ID,Medicaid
2020-04,86,ID,Medicare
2020-04,340908,IL,Commercial
2020-04,842,IL,Medicaid
2020-04,129282,IL,Medicare
2020-04,128237,IN,Commercial
2020-04,8,IN,Medicaid
2020-04,65317,IN,Medicare
2020-04,15650,KS,Commercial
2020-04,1,KS,Medicaid
2020-04,15486,KS,Medicare
2020-04,99402,KY,Commercial
2020-04,9,KY,Medicaid
2020-04,32907,KY,Medicare
2020-04,19668,LA,Commercial
2020-04,6,LA,Medicaid
2020-04,71649,LA,Medicare
2020-04,27244,MA,Commercial
2020-04,331,MA,Medicaid
2020-04,1541,MA,Medicare
2020-04,16866,MD,Commercial
2020-04,12,MD,Medicaid
2020-04,52455,MD,Medicare
2020-04,23403,ME,Commercial
2020-04,314,ME,Medicaid
2020-04,26,ME,Medicare
2020-04,282282,MI,Commercial
2020-04,563,MI,Medicaid
2020-04,52757,MI,Medicare
2020-04,14911,MN,Commercial
2020-04,19,MN,Medicaid
2020-04,394,MN,Medicare
2020-04,64175,MO,Commercial
2020-04,6,MO,Medicaid
2020-04,28573,MO,Medicare
2020-04,12801,MS,Commercial
2020-04,1,MS,Medicaid
2020-04,12635,MS,Medicare
2020-04,16585,MT,Commercial
2020-04,45,MT,Medicaid
2020-04,36,MT,Medicare
2020-04,45490,NC,Commercial
2020-04,13,NC,Medicaid
2020-04,478,NC,Medicare
2020-04,3084,ND,Commercial
2020-04,1,ND,Medicaid
2020-04,29,ND,Medicare
2020-04,7246,NE,Commercial
2020-04,1,NE,Medicaid
2020-04,5446,NE,Medicare
2020-04,14312,NH,Commercial
2020-04,223,NH,Medicaid
2020-04,6274,NH,Medicare
2020-04,147326,NJ,Commercial
2020-04,584,NJ,Medicaid
2020-04,73057,NJ,Medicare
2020-04,26093,NM,Commercial
2020-04,318,NM,Medicaid
2020-04,26133,NM,Medicare
2020-04,17044,NV,Commercial
2020-04,1,NV,Medicaid
2020-04,19693,NV,Medicare
2020-04,133609,NY,Commercial
2020-04,121,NY,Medicaid
2020-04,122034,NY,Medicare
2020-04,141489,OH,Commercial
2020-04,400,OH,Medicaid
2020-04,26019,OH,Medicare
2020-04,60094,OK,Commercial
2020-04,65,OK,Medicaid
2020-04,174,OK,Medicare
2020-04,14210,OR,Commercial
2020-04,68,OR,Medicaid
2020-04,1837,OR,Medicare
2020-04,75202,PA,Commercial
2020-04,7371,PA,Medicaid
2020-04,80668,PA,Medicare
2020-04,10376,PR,Commercial
2020-04,1,PR,Medicaid
2020-04,65,PR,Medicare
2020-04,3679,RI,Commercial
2020-04,2,RI,Medicaid
2020-04,302,RI,Medicare
2020-04,23550,SC,Commercial
2020-04,4,SC,Medicaid
2020-04,64692,SC,Medicare
2020-04,3727,SD,Commercial
2020-04,2,SD,Medicaid
2020-04,36,SD,Medicare
2020-04,35308,TN,Commercial
2020-04,88,TN,Medicaid
2020-04,37625,TN,Medicare
2020-04,458327,TX,Commercial
2020-04,295,TX,Medicaid
2020-04,232830,TX,Medicare
2020-04,10569,UT,Commercial
2020-04,6,UT,Medicaid
2020-04,187,UT,Medicare
2020-04,147583,VA,Commercial
2020-04,45,VA,Medicaid
2020-04,80694,VA,Medicare
2020-04,1537,VT,Commercial
2020-04,8,VT,Medicaid
2020-04,9,VT,Medicare
2020-04,39655,WA,Commercial
2020-04,8,WA,Medicaid
2020-04,27504,WA,Medicare
2020-04,56107,WI,Commercial
2020-04,7975,WI,Medicaid
2020-04,17654,WI,Medicare
2020-04,7914,WV,Commercial
2020-04,21436,WV,Medicare
2020-04,3100,WY,Commercial
2020-04,16,WY,Medicare
2020-04,11454,,Commercial
2020-04,1,,Medicaid
2020-04,1198,,Medicare
2020-05,1738,AK,Commercial
2020-05,21,AK,Medicare
2020-05,20322,AL,Commercial
2020-05,6,AL,Medicaid
2020-05,183,AL,Medicare
2020-05,10529,AR,Commercial
2020-05,1498,AR,Medicare
2020-05,25974,AZ,Commercial
2020-05,93,AZ,Medicaid
2020-05,42860,AZ,Medicare
2020-05,343933,CA,Commercial
2020-05,35,CA,Medicaid
2020-05,303222,CA,Medicare
2020-05,48863,CO,Commercial
2020-05,280,CO,Medicaid
2020-05,23314,CO,Medicare
2020-05,42617,CT,Commercial
2020-05,26,CT,Medicaid
2020-05,1530,CT,Medicare
2020-05,1882,DC,Commercial
2020-05,5,DC,Medicaid
2020-05,14718,DC,Medicare
2020-05,4463,DE,Commercial
2020-05,1,DE,Medicaid
2020-05,5317,DE,Medicare
2020-05,214248,FL,Commercial
2020-05,298,FL,Medicaid
2020-05,248567,FL,Medicare
2020-05,136990,GA,Commercial
2020-05,10,GA,Medicaid
2020-05,80283,GA,Medicare
2020-05,1491,HI,Commercial
2020-05,2,HI,Medicaid
2020-05,6883,HI,Medicare
2020-05,13006,IA,Commercial
2020-05,5,IA,Medicaid
2020-05,45523,IA,Medicare
2020-05,33821,ID,Commercial
2020-05,400,ID,Medicaid
2020-05,74,ID,Medicare
2020-05,336525,IL,Commercial
2020-05,839,IL,Medicaid
2020-05,125558,IL,Medicare
2020-05,125804,IN,Commercial
2020-05,8,IN,Medicaid
2020-05,60456,IN,Medicare
2020-05,15428,KS,Commercial
2020-05,1,KS,Medicaid
2020-05,15188,KS,Medicare
2020-05,98249,KY,Commercial
2020-05,9,KY,Medicaid
2020-05,30657,KY,Medicare
2020-05,19043,LA,Commercial
2020-05,6,LA,Medicaid
2020-05,69224,LA,Medicare
2020-05,26431,MA,Commercial
2020-05,295,MA,Medicaid
2020-05,1477,MA,Medicare
2020-05,16597,MD,Commercial
2020-05,12,MD,Medicaid
2020-05,51268,MD,Medicare
2020-05,23153,ME,Commercial
2020-05,300,ME,Medicaid
2020-05,24,ME,Medicare
2020-05,277637,MI,Commercial
2020-05,502,MI,Medicaid
2020-05,26773,MI,Medicare
2020-05,14673,MN,Commercial
2020-05,18,MN,Medicaid
2020-05,383,MN,Medicare
2020-05,63380,MO,Commercial
2020-05,5,MO,Medicaid
2020-05,27587,MO,Medicare
2020-05,12502,MS,Commercial
2020-05,1,MS,Medicaid
2020-05,631,MS,Medicare
2020-05,16369,MT,Commercial
2020-05,43,MT,Medicaid
2020-05,28,MT,Medicare
2020-05,44890,NC,Commercial
2020-05,13,NC,Medicaid
2020-05,442,NC,Medicare
2020-05,2931,ND,Commercial
2020-05,1,ND,Medicaid
2020-05,22,ND,Medicare
2020-05,7150,NE,Commercial
2020-05,1,NE,Medicaid
2020-05,5047,NE,Medicare
2020-05,13895,NH,Commercial
2020-05,214,NH,Medicaid
2020-05,5996,NH,Medicare
2020-05,144392,NJ,Commercial
2020-05,537,NJ,Medicaid
2020-05,71177,NJ,Medicare
2020-05,25668,NM,Commercial
2020-05,292,NM,Medicaid
2020-05,25352,NM,Medicare
2020-05,16769,NV,Commercial
2020-05,1,NV,Medicaid
2020-05,18950,NV,Medicare
2020-05,130715,NY,Commercial
2020-05,115,NY,Medicaid
2020-05,117370,NY,Medicare
2020-05,135140,OH,Commercial
2020-05,385,OH,Medicaid
2020-05,22411,OH,Medicare
2020-05,58755,OK,Commercial
2020-05,56,OK,Medicaid
2020-05,162,OK,Medicare
2020-05,13879,OR,Commercial
2020-05,66,OR,Medicaid
2020-05,1612,OR,Medicare
2020-05,72863,PA,Commercial
2020-05,7278,PA,Medicaid
2020-05,78216,PA,Medicare
2020-05,10314,PR,Commercial
2020-05,1,PR,Medicaid
2020-05,62,PR,Medicare
2020-05,3590,RI,Commercial
2020-05,2,RI,Medicaid
2020-05,279,RI,Medicare
2020-05,23213,SC,Commercial
2020-05,4,SC,Medicaid
2020-05,63659,SC,Medicare
2020-05,3651,SD,Commercial
2020-05,2,SD,Medicaid
2020-05,34,SD,Medicare
2020-05,34719,TN,Commercial
2020-05,88,TN,Medicaid
2020-05,36159,TN,Medicare
2020-05,446992,TX,Commercial
2020-05,272,TX,Medicaid
2020-05,216568,TX,Medicare
2020-05,10381,UT,Commercial
2020-05,5,UT,Medicaid
2020-05,149,UT,Medicare
2020-05,145433,VA,Commercial
2020-05,44,VA,Medicaid
2020-05,78818,VA,Medicare
2020-05,1521,VT,Commercial
2020-05,8,VT,Medicaid
2020-05,9,VT,Medicare
2020-05,39122,WA,Commercial
2020-05,6,WA,Medicaid
2020-05,26588,WA,Medicare
2020-05,55393,WI,Commercial
2020-05,7834,WI,Medicaid
2020-05,16892,WI,Medicare
2020-05,7731,WV,Commercial
2020-05,20582,WV,Medicare
2020-05,2958,WY,Commercial
2020-05,12,WY,Medicare
2020-05,11417,,Commercial
2020-05,1,,Medicaid
2020-05,1075,,Medicare
2020-06,1697,AK,Commercial
2020-06,20,AK,Medicare
2020-06,19905,AL,Commercial
2020-06,4,AL,Medicaid
2020-06,171,AL,Medicare
2020-06,10373,AR,Commercial
2020-06,1394,AR,Medicare
2020-06,25253,AZ,Commercial
2020-06,89,AZ,Medicaid
2020-06,40408,AZ,Medicare
2020-06,337073,CA,Commercial
2020-06,29,CA,Medicaid
2020-06,291155,CA,Medicare
2020-06,48074,CO,Commercial
2020-06,280,CO,Medicaid
2020-06,22706,CO,Medicare
2020-06,41725,CT,Commercial
2020-06,23,CT,Medicaid
2020-06,1505,CT,Medicare
2020-06,1860,DC,Commercial
2020-06,5,DC,Medicaid
2020-06,14535,DC,Medicare
2020-06,4409,DE,Commercial
2020-06,1,DE,Medicaid
2020-06,5218,DE,Medicare
2020-06,213299,FL,Commercial
2020-06,288,FL,Medicaid
2020-06,241457,FL,Medicare
2020-06,136418,GA,Commercial
2020-06,10,GA,Medicaid
2020-06,76097,GA,Medicare
2020-06,1400,HI,Commercial
2020-06,2,HI,Medicaid
2020-06,6736,HI,Medicare
2020-06,12867,IA,Commercial
2020-06,4,IA,Medicaid
2020-06,44431,IA,Medicare
2020-06,32842,ID,Commercial
2020-06,394,ID,Medicaid
2020-06,61,ID,Medicare
2020-06,332242,IL,Commercial
2020-06,831,IL,Medicaid
2020-06,122578,IL,Medicare
2020-06,124281,IN,Commercial
2020-06,5,IN,Medicaid
2020-06,59357,IN,Medicare
2020-06,15242,KS,Commercial
2020-06,1,KS,Medicaid
2020-06,14937,KS,Medicare
2020-06,97531,KY,Commercial
2020-06,9,KY,Medicaid
2020-06,29550,KY,Medicare
2020-06,18538,LA,Commercial
2020-06,6,LA,Medicaid
2020-06,67310,LA,Medicare
2020-06,25787,MA,Commercial
2020-06,256,MA,Medicaid
2020-06,1433,MA,Medicare
2020-06,16389,MD,Commercial
2020-06,12,MD,Medicaid
2020-06,50441,MD,Medicare
2020-06,22867,ME,Commercial
2020-06,293,ME,Medicaid
2020-06,23,ME,Medicare
2020-06,272030,MI,Commercial
2020-06,470,MI,Medicaid
2020-06,26053,MI,Medicare
2020-06,14527,MN,Commercial
2020-06,17,MN,Medicaid
2020-06,364,MN,Medicare
2020-06,62888,MO,Commercial
2020-06,4,MO,Medicaid
2020-06,25545,MO,Medicare
2020-06,12288,MS,Commercial
2020-06,1,MS,Medicaid
2020-06,611,MS,Medicare
2020-06,16050,MT,Commercial
2020-06,42,MT,Medicaid
2020-06,28,MT,Medicare
2020-06,44361,NC,Commercial
2020-06,13,NC,Medicaid
2020-06,426,NC,Medicare
2020-06,2814,ND,Commercial
2020-06,1,ND,Medicaid
2020-06,21,ND,Medicare
2020-06,7052,NE,Commercial
2020-06,1,NE,Medicaid
2020-06,3410,NE,Medicare
2020-06,13491,NH,Commercial
2020-06,197,NH,Medicaid
2020-06,5696,NH,Medicare
2020-06,140795,NJ,Commercial
2020-06,520,NJ,Medicaid
2020-06,69090,NJ,Medicare
2020-06,24472,NM,Commercial
2020-06,11,NM,Medicaid
2020-06,23192,NM,Medicare
2020-06,16446,NV,Commercial
2020-06,1,NV,Medicaid
2020-06,18491,NV,Medicare
2020-06,128648,NY,Commercial
2020-06,114,NY,Medicaid
2020-06,110477,NY,Medicare
2020-06,133967,OH,Commercial
2020-06,372,OH,Medicaid
2020-06,21841,OH,Medicare
2020-06,57782,OK,Commercial
2020-06,54,OK,Medicaid
2020-06,143,OK,Medicare
2020-06,13536,OR,Commercial
2020-06,63,OR,Medicaid
2020-06,1513,OR,Medicare
2020-06,70426,PA,Commercial
2020-06,7188,PA,Medicaid
2020-06,76070,PA,Medicare
2020-06,10211,PR,Commercial
2020-06,1,PR,Medicaid
2020-06,55,PR,Medicare
2020-06,3508,RI,Commercial
2020-06,2,RI,Medicaid
2020-06,194,RI,Medicare
2020-06,22905,SC,Commercial
2020-06,4,SC,Medicaid
2020-06,62543,SC,Medicare
2020-06,3580,SD,Commercial
2020-06,2,SD,Medicaid
2020-06,30,SD,Medicare
2020-06,34238,TN,Commercial
2020-06,87,TN,Medicaid
2020-06,35127,TN,Medicare
2020-06,438782,TX,Commercial
2020-06,261,TX,Medicaid
2020-06,209995,TX,Medicare
2020-06,10126,UT,Commercial
2020-06,5,UT,Medicaid
2020-06,143,UT,Medicare
2020-06,143149,VA,Commercial
2020-06,43,VA,Medicaid
2020-06,77600,VA,Medicare
2020-06,1481,VT,Commercial
2020-06,8,VT,Medicaid
2020-06,9,VT,Medicare
2020-06,38542,WA,Commercial
2020-06,6,WA,Medicaid
2020-06,25763,WA,Medicare
2020-06,54839,WI,Commercial
2020-06,7704,WI,Medicaid
2020-06,16357,WI,Medicare
2020-06,7606,WV,Commercial
2020-06,19828,WV,Medicare
2020-06,2796,WY,Commercial
2020-06,12,WY,Medicare
2020-06,11374,,Commercial
2020-06,1,,Medicaid
2020-06,982,,Medicare
2020-07,1611,AK,Commercial
2020-07,15,AK,Medicare
2020-07,19568,AL,Commercial
2020-07,4,AL,Medicaid
2020-07,163,AL,Medicare
2020-07,10182,AR,Commercial
2020-07,1317,AR,Medicare
2020-07,23609,AZ,Commercial
2020-07,81,AZ,Medicaid
2020-07,37847,AZ,Medicare
2020-07,323947,CA,Commercial
2020-07,27,CA,Medicaid
2020-07,275242,CA,Medicare
2020-07,46660,CO,Commercial
2020-07,255,CO,Medicaid
2020-07,21752,CO,Medicare
2020-07,41253,CT,Commercial
2020-07,21,CT,Medicaid
2020-07,1473,CT,Medicare
2020-07,1818,DC,Commercial
2020-07,5,DC,Medicaid
2020-07,14242,DC,Medicare
2020-07,4275,DE,Commercial
2020-07,1,DE,Medicaid
2020-07,5052,DE,Medicare
2020-07,209953,FL,Commercial
2020-07,274,FL,Medicaid
2020-07,235616,FL,Medicare
2020-07,131404,GA,Commercial
2020-07,9,GA,Medicaid
2020-07,72898,GA,Medicare
2020-07,1143,HI,Commercial
2020-07,2,HI,Medicaid
2020-07,6586,HI,Medicare
2020-07,12721,IA,Commercial
2020-07,4,IA,Medicaid
2020-07,41166,IA,Medicare
2020-07,5097,ID,Commercial
2020-07,1,ID,Medicaid
2020-07,45,ID,Medicare
2020-07,319059,IL,Commercial
2020-07,806,IL,Medicaid
2020-07,115541,IL,Medicare
2020-07,122787,IN,Commercial
2020-07,4,IN,Medicaid
2020-07,58071,IN,Medicare
2020-07,14402,KS,Commercial
2020-07,1,KS,Medicaid
2020-07,14669,KS,Medicare
2020-07,96059,KY,Commercial
2020-07,9,KY,Medicaid
2020-07,27723,KY,Medicare
2020-07,17420,LA,Commercial
2020-07,5,LA,Medicaid
2020-07,65328,LA,Medicare
2020-07,24721,MA,Commercial
2020-07,243,MA,Medicaid
2020-07,1401,MA,Medicare
2020-07,16062,MD,Commercial
2020-07,10,MD,Medicaid
2020-07,49769,MD,Medicare
2020-07,22398,ME,Commercial
2020-07,279,ME,Medicaid
2020-07,21,ME,Medicare
2020-07,266486,MI,Commercial
2020-07,424,MI,Medicaid
2020-07,25102,MI,Medicare
2020-07,14280,MN,Commercial
2020-07,14,MN,Medicaid
2020-07,357,MN,Medicare
2020-07,61936,MO,Commercial
2020-07,3,MO,Medicaid
2020-07,24132,MO,Medicare
2020-07,11874,MS,Commercial
2020-07,1,MS,Medicaid
2020-07,594,MS,Medicare
2020-07,15418,MT,Commercial
2020-07,41,MT,Medicaid
2020-07,26,MT,Medicare
2020-07,43862,NC,Commercial
2020-07,13,NC,Medicaid
2020-07,398,NC,Medicare
2020-07,2658,ND,Commercial
2020-07,21,ND,Medicare
2020-07,6902,NE,Commercial
2020-07,1,NE,Medicaid
2020-07,2954,NE,Medicare
2020-07,13075,NH,Commercial
2020-07,184,NH,Medicaid
2020-07,5216,NH,Medicare
2020-07,133804,NJ,Commercial
2020-07,498,NJ,Medicaid
2020-07,67337,NJ,Medicare
2020-07,23985,NM,Commercial
2020-07,11,NM,Medicaid
2020-07,22859,NM,Medicare
2020-07,16026,NV,Commercial
2020-07,1,NV,Medicaid
2020-07,17750,NV,Medicare
2020-07,125811,NY,Commercial
2020-07,90,NY,Medicaid
2020-07,108448,NY,Medicare
2020-07,132452,OH,Commercial
2020-07,364,OH,Medicaid
2020-07,21247,OH,Medicare
2020-07,56239,OK,Commercial
2020-07,54,OK,Medicaid
2020-07,129,OK,Medicare
2020-07,12716,OR,Commercial
2020-07,61,OR,Medicaid
2020-07,1404,OR,Medicare
2020-07,68112,PA,Commercial
2020-07,7106,PA,Medicaid
2020-07,72818,PA,Medicare
2020-07,10097,PR,Commercial
2020-07,1,PR,Medicaid
2020-07,51,PR,Medicare
2020-07,3416,RI,Commercial
2020-07,2,RI,Medicaid
2020-07,184,RI,Medicare
2020-07,22562,SC,Commercial
2020-07,3,SC,Medicaid
2020-07,61665,SC,Medicare
2020-07,3530,SD,Commercial
2020-07,1,SD,Medicaid
2020-07,23,SD,Medicare
2020-07,32999,TN,Commercial
2020-07,85,TN,Medicaid
2020-07,34165,TN,Medicare
2020-07,425688,TX,Commercial
2020-07,250,TX,Medicaid
2020-07,203617,TX,Medicare
2020-07,9658,UT,Commercial
2020-07,4,UT,Medicaid
2020-07,132,UT,Medicare
2020-07,141226,VA,Commercial
2020-07,43,VA,Medicaid
2020-07,76724,VA,Medicare
2020-07,1364,VT,Commercial
2020-07,8,VT,Medicaid
2020-07,8,VT,Medicare
2020-07,36921,WA,Commercial
2020-07,5,WA,Medicaid
2020-07,24864,WA,Medicare
2020-07,53796,WI,Commercial
2020-07,7060,WI,Medicaid
2020-07,15756,WI,Medicare
2020-07,7439,WV,Commercial
2020-07,18920,WV,Medicare
2020-07,2546,WY,Commercial
2020-07,11,WY,Medicare
2020-07,11295,,Commercial
2020-07,1,,Medicaid
2020-07,899,,Medicare
2020-08,1583,AK,Commercial
2020-08,14,AK,Medicare
2020-08,19359,AL,Commercial
2020-08,3,AL,Medicaid
2020-08,155,AL,Medicare
2020-08,10047,AR,Commercial
2020-08,1256,AR,Medicare
2020-08,23258,AZ,Commercial
2020-08,76,AZ,Medicaid
2020-08,35630,AZ,Medicare
2020-08,318237,CA,Commercial
2020-08,22,CA,Medicaid
2020-08,270695,CA,Medicare
2020-08,46107,CO,Commercial
2020-08,252,CO,Medicaid
2020-08,21051,CO,Medicare
2020-08,40890,CT,Commercial
2020-08,11,CT,Medicaid
2020-08,1451,CT,Medicare
2020-08,1790,DC,Commercial
2020-08,5,DC,Medicaid
2020-08,14033,DC,Medicare
2020-08,4212,DE,Commercial
2020-08,1,DE,Medicaid
2020-08,4935,DE,Medicare
2020-08,208960,FL,Commercial
2020-08,255,FL,Medicaid
2020-08,230326,FL,Medicare
2020-08,130941,GA,Commercial
2020-08,8,GA,Medicaid
2020-08,69159,GA,Medicare
2020-08,1055,HI,Commercial
2020-08,6456,HI,Medicare
2020-08,12598,IA,Commercial
2020-08,3,IA,Medicaid
2020-08,40292,IA,Medicare
2020-08,5028,ID,Commercial
2020-08,1,ID,Medicaid
2020-08,42,ID,Medicare
2020-08,314868,IL,Commercial
2020-08,798,IL,Medicaid
2020-08,111868,IL,Medicare
2020-08,121968,IN,Commercial
2020-08,4,IN,Medicaid
2020-08,56314,IN,Medicare
2020-08,14255,KS,Commercial
2020-08,1,KS,Medicaid
2020-08,14305,KS,Medicare
2020-08,95671,KY,Commercial
2020-08,8,KY,Medicaid
2020-08,26671,KY,Medicare
2020-08,17083,LA,Commercial
2020-08,5,LA,Medicaid
2020-08,63429,LA,Medicare
2020-08,24217,MA,Commercial
2020-08,205,MA,Medicaid
2020-08,1366,MA,Medicare
2020-08,15898,MD,Commercial
2020-08,9,MD,Medicaid
2020-08,49077,MD,Medicare
2020-08,22219,ME,Commercial
2020-08,267,ME,Medicaid
2020-08,17,ME,Medicare
2020-08,261675,MI,Commercial
2020-08,416,MI,Medicaid
2020-08,24479,MI,Medicare
2020-08,14134,MN,Commercial
2020-08,14,MN,Medicaid
2020-08,337,MN,Medicare
2020-08,61442,MO,Commercial
2020-08,3,MO,Medicaid
2020-08,22328,MO,Medicare
2020-08,11719,MS,Commercial
2020-08,1,MS,Medicaid
2020-08,573,MS,Medicare
2020-08,15187,MT,Commercial
2020-08,41,MT,Medicaid
2020-08,24,MT,Medicare
2020-08,43483,NC,Commercial
2020-08,10,NC,Medicaid
2020-08,365,NC,Medicare
2020-08,2604,ND,Commercial
2020-08,19,ND,Medicare
2020-08,6753,NE,Commercial
2020-08,1,NE,Medicaid
2020-08,2756,NE,Medicare
2020-08,12819,NH,Commercial
2020-08,171,NH,Medicaid
2020-08,5019,NH,Medicare
2020-08,130604,NJ,Commercial
2020-08,477,NJ,Medicaid
2020-08,65114,NJ,Medicare
2020-08,23618,NM,Commercial
2020-08,10,NM,Medicaid
2020-08,22607,NM,Medicare
2020-08,15809,NV,Commercial
2020-08,1,NV,Medicaid
2020-08,17322,NV,Medicare
2020-08,123824,NY,Commercial
2020-08,54,NY,Medicaid
2020-08,106862,NY,Medicare
2020-08,131650,OH,Commercial
2020-08,356,OH,Medicaid
2020-08,20629,OH,Medicare
2020-08,55244,OK,Commercial
2020-08,53,OK,Medicaid
2020-08,113,OK,Medicare
2020-08,12536,OR,Commercial
2020-08,58,OR,Medicaid
2020-08,1315,OR,Medicare
2020-08,66516,PA,Commercial
2020-08,7037,PA,Medicaid
2020-08,70635,PA,Medicare
2020-08,10016,PR,Commercial
2020-08,1,PR,Medicaid
2020-08,49,PR,Medicare
2020-08,3371,RI,Commercial
2020-08,2,RI,Medicaid
2020-08,174,RI,Medicare
2020-08,22336,SC,Commercial
2020-08,3,SC,Medicaid
2020-08,60557,SC,Medicare
2020-08,3493,SD,Commercial
2020-08,23,SD,Medicare
2020-08,32583,TN,Commercial
2020-08,85,TN,Medicaid
2020-08,33171,TN,Medicare
2020-08,418390,TX,Commercial
2020-08,227,TX,Medicaid
2020-08,198072,TX,Medicare
2020-08,9514,UT,Commercial
2020-08,4,UT,Medicaid
2020-08,127,UT,Medicare
2020-08,139985,VA,Commercial
2020-08,42,VA,Medicaid
2020-08,75640,VA,Medicare
2020-08,1344,VT,Commercial
2020-08,7,VT,Medicaid
2020-08,7,VT,Medicare
2020-08,35969,WA,Commercial
2020-08,4,WA,Medicaid
2020-08,23956,WA,Medicare
2020-08,53335,WI,Commercial
2020-08,6903,WI,Medicaid
2020-08,15331,WI,Medicare
2020-08,7342,WV,Commercial
2020-08,18288,WV,Medicare
2020-08,2504,WY,Commercial
2020-08,10,WY,Medicare
2020-08,11254,,Commercial
2020-08,1,,Medicaid
2020-08,803,,Medicare
2020-09,1571,AK,Commercial
2020-09,14,AK,Medicare
2020-09,19141,AL,Commercial
2020-09,3,AL,Medicaid
